Model name,Wins,Points
ga_generation_63_nn_13.keras, 0, 209
ga_generation_63_nn_12.keras, 1, 406
ga_generation_63_nn_2.keras, 0, 286
ga_generation_63_nn_4.keras, 1, 224
ga_generation_63_nn_1.keras, 2, 319
ga_generation_63_nn_19.keras, 0, 287
ga_generation_63_nn_5.keras, 1, 319
ga_generation_63_nn_8.keras, 2, 387
ga_generation_63_nn_20.keras, 0, 245
ga_generation_63_nn_11.keras, 0, 271
ga_generation_63_nn_9.keras, 1, 308
ga_generation_63_nn_3.keras, 1, 352
ga_generation_64_nn_5.keras, 4, 459
ga_generation_64_nn_8.keras, 0, 302
ga_generation_64_nn_15.keras, 2, 314
ga_generation_64_nn_7.keras, 0, 285
ga_generation_64_nn_4.keras, 0, 285
ga_generation_64_nn_18.keras, 2, 318
ga_generation_64_nn_17.keras, 3, 436
ga_generation_64_nn_1.keras, 1, 308
ga_generation_64_nn_20.keras, 1, 350
ga_generation_64_nn_2.keras, 0, 301
ga_generation_64_nn_13.keras, 0, 258
ga_generation_64_nn_19.keras, 1, 342
ga_generation_64_nn_6.keras, 1, 313
ga_generation_64_nn_14.keras, 1, 328
ga_generation_64_nn_3.keras, 1, 347
ga_generation_64_nn_16.keras, 0, 304
ga_generation_64_nn_9.keras, 0, 249
ga_generation_64_nn_11.keras, 0, 231
ga_generation_64_nn_12.keras, 2, 342
ga_generation_64_nn_10.keras, 0, 275
ga_generation_65_nn_2.keras, 0, 326
ga_generation_65_nn_10.keras, 0, 313
ga_generation_65_nn_7.keras, 2, 319
ga_generation_65_nn_8.keras, 1, 331
ga_generation_65_nn_9.keras, 1, 327
ga_generation_65_nn_4.keras, 1, 364
ga_generation_65_nn_18.keras, 3, 382
ga_generation_65_nn_16.keras, 2, 327
ga_generation_65_nn_5.keras, 1, 395
ga_generation_65_nn_15.keras, 0, 286
ga_generation_65_nn_19.keras, 2, 385
ga_generation_65_nn_12.keras, 2, 387
ga_generation_65_nn_3.keras, 1, 356
ga_generation_65_nn_17.keras, 1, 328
ga_generation_65_nn_14.keras, 1, 318
ga_generation_65_nn_6.keras, 0, 268
ga_generation_65_nn_11.keras, 0, 247
ga_generation_65_nn_13.keras, 2, 282
ga_generation_65_nn_20.keras, 2, 303
ga_generation_65_nn_1.keras, 1, 296
ga_generation_66_nn_17.keras, 1, 234
ga_generation_66_nn_6.keras, 1, 346
ga_generation_66_nn_16.keras, 0, 260
ga_generation_66_nn_5.keras, 2, 333
ga_generation_66_nn_14.keras, 1, 347
ga_generation_66_nn_15.keras, 0, 230
ga_generation_66_nn_1.keras, 3, 421
ga_generation_66_nn_4.keras, 2, 382
ga_generation_66_nn_12.keras, 1, 282
ga_generation_66_nn_3.keras, 2, 363
ga_generation_66_nn_13.keras, 1, 295
ga_generation_66_nn_20.keras, 2, 346
ga_generation_66_nn_2.keras, 2, 325
ga_generation_66_nn_9.keras, 1, 302
ga_generation_66_nn_19.keras, 0, 246
ga_generation_66_nn_7.keras, 0, 285
ga_generation_66_nn_18.keras, 1, 390
ga_generation_66_nn_10.keras, 1, 370
ga_generation_66_nn_11.keras, 2, 312
ga_generation_66_nn_8.keras, 1, 295
ga_generation_67_nn_14.keras, 1, 316
ga_generation_67_nn_11.keras, 0, 272
ga_generation_67_nn_9.keras, 2, 324
ga_generation_67_nn_13.keras, 1, 296
ga_generation_67_nn_12.keras, 1, 376
ga_generation_67_nn_10.keras, 1, 311
ga_generation_67_nn_16.keras, 1, 265
ga_generation_67_nn_2.keras, 2, 346
ga_generation_67_nn_4.keras, 1, 292
ga_generation_67_nn_15.keras, 0, 237
ga_generation_67_nn_19.keras, 2, 343
ga_generation_67_nn_1.keras, 2, 393
ga_generation_67_nn_7.keras, 0, 234
ga_generation_67_nn_8.keras, 0, 229
ga_generation_67_nn_6.keras, 1, 312
ga_generation_67_nn_18.keras, 1, 376
ga_generation_67_nn_20.keras, 1, 300
ga_generation_67_nn_17.keras, 1, 359
ga_generation_67_nn_5.keras, 1, 307
ga_generation_67_nn_3.keras, 1, 336
ga_generation_68_nn_17.keras, 2, 350
ga_generation_68_nn_6.keras, 1, 306
ga_generation_68_nn_5.keras, 0, 283
ga_generation_68_nn_20.keras, 2, 366
ga_generation_68_nn_13.keras, 1, 351
ga_generation_68_nn_16.keras, 0, 278
ga_generation_68_nn_3.keras, 4, 411
ga_generation_68_nn_1.keras, 0, 234
ga_generation_68_nn_15.keras, 0, 213
ga_generation_68_nn_10.keras, 1, 321
ga_generation_68_nn_19.keras, 0, 356
ga_generation_68_nn_11.keras, 2, 330
ga_generation_68_nn_4.keras, 1, 275
ga_generation_68_nn_12.keras, 0, 297
ga_generation_68_nn_2.keras, 0, 324
ga_generation_68_nn_8.keras, 1, 315
ga_generation_68_nn_14.keras, 2, 368
ga_generation_68_nn_18.keras, 2, 364
ga_generation_68_nn_9.keras, 1, 340
ga_generation_68_nn_7.keras, 1, 329
ga_generation_69_nn_16.keras, 0, 276
ga_generation_69_nn_15.keras, 1, 332
ga_generation_69_nn_5.keras, 0, 296
ga_generation_69_nn_19.keras, 0, 324
ga_generation_69_nn_14.keras, 0, 248
ga_generation_69_nn_7.keras, 1, 312
ga_generation_69_nn_3.keras, 1, 381
ga_generation_69_nn_20.keras, 1, 356
ga_generation_69_nn_12.keras, 2, 413
ga_generation_69_nn_6.keras, 3, 331
ga_generation_69_nn_17.keras, 1, 319
ga_generation_69_nn_18.keras, 1, 316
ga_generation_69_nn_2.keras, 1, 309
ga_generation_69_nn_13.keras, 2, 352
ga_generation_69_nn_9.keras, 1, 338
ga_generation_69_nn_1.keras, 2, 335
ga_generation_69_nn_10.keras, 1, 262
ga_generation_69_nn_8.keras, 1, 318
ga_generation_69_nn_11.keras, 1, 295
ga_generation_69_nn_4.keras, 0, 216
ga_generation_70_nn_6.keras, 3, 362
ga_generation_70_nn_10.keras, 0, 201
ga_generation_70_nn_4.keras, 3, 348
ga_generation_70_nn_11.keras, 1, 382
ga_generation_70_nn_1.keras, 0, 303
ga_generation_70_nn_17.keras, 0, 184
ga_generation_70_nn_8.keras, 0, 247
ga_generation_70_nn_19.keras, 1, 282
ga_generation_70_nn_2.keras, 1, 290
ga_generation_70_nn_7.keras, 0, 305
ga_generation_70_nn_18.keras, 2, 267
ga_generation_70_nn_15.keras, 2, 313
ga_generation_70_nn_13.keras, 1, 347
ga_generation_70_nn_3.keras, 2, 341
ga_generation_70_nn_5.keras, 0, 302
ga_generation_70_nn_9.keras, 1, 271
ga_generation_70_nn_16.keras, 0, 281
ga_generation_70_nn_14.keras, 1, 342
ga_generation_70_nn_12.keras, 2, 353
ga_generation_70_nn_20.keras, 1, 312
ga_generation_71_nn_14.keras, 2, 340
ga_generation_71_nn_9.keras, 3, 339
ga_generation_71_nn_13.keras, 0, 250
ga_generation_71_nn_15.keras, 2, 397
ga_generation_71_nn_4.keras, 1, 344
ga_generation_71_nn_2.keras, 4, 387
ga_generation_71_nn_3.keras, 0, 291
ga_generation_71_nn_19.keras, 4, 358
ga_generation_71_nn_18.keras, 1, 283
ga_generation_71_nn_8.keras, 2, 346
ga_generation_71_nn_11.keras, 2, 321
ga_generation_71_nn_16.keras, 0, 276
ga_generation_71_nn_20.keras, 0, 269
ga_generation_71_nn_10.keras, 0, 239
ga_generation_71_nn_12.keras, 0, 262
ga_generation_71_nn_7.keras, 1, 301
ga_generation_71_nn_1.keras, 0, 356
ga_generation_71_nn_17.keras, 2, 341
ga_generation_71_nn_6.keras, 1, 334
ga_generation_71_nn_5.keras, 3, 375
ga_generation_72_nn_12.keras, 2, 322
ga_generation_72_nn_8.keras, 0, 286
ga_generation_72_nn_19.keras, 2, 356
ga_generation_72_nn_5.keras, 2, 412
ga_generation_72_nn_9.keras, 1, 292
ga_generation_72_nn_2.keras, 1, 333
ga_generation_72_nn_18.keras, 1, 300
ga_generation_72_nn_14.keras, 2, 326
ga_generation_72_nn_17.keras, 1, 316
ga_generation_72_nn_16.keras, 1, 389
ga_generation_72_nn_11.keras, 0, 297
ga_generation_72_nn_7.keras, 3, 341
ga_generation_72_nn_3.keras, 0, 312
ga_generation_72_nn_6.keras, 1, 289
ga_generation_72_nn_10.keras, 1, 278
ga_generation_72_nn_13.keras, 0, 313
ga_generation_72_nn_15.keras, 1, 265
ga_generation_72_nn_20.keras, 3, 375
ga_generation_72_nn_4.keras, 2, 320
ga_generation_72_nn_1.keras, 0, 287
ga_generation_73_nn_7.keras, 0, 326
ga_generation_73_nn_1.keras, 0, 321
ga_generation_73_nn_17.keras, 0, 247
ga_generation_73_nn_5.keras, 1, 369
ga_generation_73_nn_10.keras, 0, 300
ga_generation_73_nn_18.keras, 1, 306
ga_generation_73_nn_14.keras, 2, 425
ga_generation_73_nn_4.keras, 0, 276
ga_generation_73_nn_6.keras, 1, 341
ga_generation_73_nn_12.keras, 2, 394
ga_generation_73_nn_19.keras, 0, 265
ga_generation_73_nn_11.keras, 0, 350
ga_generation_73_nn_3.keras, 2, 300
ga_generation_73_nn_2.keras, 0, 269
ga_generation_73_nn_16.keras, 2, 305
ga_generation_73_nn_9.keras, 1, 314
ga_generation_73_nn_15.keras, 1, 347
ga_generation_73_nn_20.keras, 1, 283
ga_generation_73_nn_8.keras, 1, 397
ga_generation_73_nn_13.keras, 2, 324
ga_generation_74_nn_11.keras, 3, 419
ga_generation_74_nn_7.keras, 3, 372
ga_generation_74_nn_18.keras, 0, 330
ga_generation_74_nn_6.keras, 0, 320
ga_generation_74_nn_19.keras, 4, 392
ga_generation_74_nn_17.keras, 1, 341
ga_generation_74_nn_10.keras, 3, 387
ga_generation_74_nn_1.keras, 1, 338
ga_generation_74_nn_16.keras, 0, 262
ga_generation_74_nn_8.keras, 0, 275
ga_generation_74_nn_15.keras, 1, 296
ga_generation_74_nn_12.keras, 0, 281
ga_generation_74_nn_2.keras, 1, 330
ga_generation_74_nn_13.keras, 1, 342
ga_generation_74_nn_5.keras, 3, 376
ga_generation_74_nn_20.keras, 0, 238
ga_generation_74_nn_14.keras, 0, 341
ga_generation_74_nn_9.keras, 2, 262
ga_generation_74_nn_4.keras, 1, 351
ga_generation_74_nn_3.keras, 2, 387
ga_generation_75_nn_12.keras, 1, 276
ga_generation_75_nn_10.keras, 1, 252
ga_generation_75_nn_16.keras, 1, 291
ga_generation_75_nn_13.keras, 1, 352
ga_generation_75_nn_9.keras, 1, 264
ga_generation_75_nn_8.keras, 1, 364
ga_generation_75_nn_2.keras, 1, 321
ga_generation_75_nn_18.keras, 0, 336
ga_generation_75_nn_11.keras, 0, 259
ga_generation_75_nn_17.keras, 2, 410
ga_generation_75_nn_15.keras, 2, 298
ga_generation_75_nn_20.keras, 0, 289
ga_generation_75_nn_5.keras, 2, 330
ga_generation_75_nn_1.keras, 0, 250
ga_generation_75_nn_3.keras, 3, 394
ga_generation_75_nn_4.keras, 1, 345
ga_generation_75_nn_7.keras, 2, 390
ga_generation_75_nn_14.keras, 1, 383
ga_generation_75_nn_19.keras, 1, 348
ga_generation_75_nn_6.keras, 0, 286
ga_generation_76_nn_3.keras, 1, 358
ga_generation_76_nn_2.keras, 0, 283
ga_generation_76_nn_4.keras, 0, 236
ga_generation_76_nn_11.keras, 1, 282
ga_generation_76_nn_19.keras, 0, 317
ga_generation_76_nn_6.keras, 2, 395
ga_generation_76_nn_16.keras, 1, 296
ga_generation_76_nn_14.keras, 2, 399
ga_generation_76_nn_5.keras, 1, 281
ga_generation_76_nn_1.keras, 3, 462
ga_generation_76_nn_7.keras, 0, 296
ga_generation_76_nn_13.keras, 1, 279
ga_generation_76_nn_10.keras, 3, 390
ga_generation_76_nn_15.keras, 2, 346
ga_generation_76_nn_9.keras, 1, 293
ga_generation_76_nn_20.keras, 1, 378
ga_generation_76_nn_17.keras, 1, 299
ga_generation_76_nn_12.keras, 0, 261
ga_generation_76_nn_18.keras, 2, 332
ga_generation_76_nn_8.keras, 1, 346
ga_generation_77_nn_2.keras, 1, 309
ga_generation_77_nn_19.keras, 2, 377
ga_generation_77_nn_12.keras, 1, 362
ga_generation_77_nn_9.keras, 1, 295
ga_generation_77_nn_17.keras, 2, 297
ga_generation_77_nn_1.keras, 0, 282
ga_generation_77_nn_20.keras, 0, 269
ga_generation_77_nn_8.keras, 1, 364
ga_generation_77_nn_6.keras, 0, 313
ga_generation_77_nn_4.keras, 0, 278
ga_generation_77_nn_3.keras, 2, 308
ga_generation_77_nn_14.keras, 1, 328
ga_generation_77_nn_7.keras, 2, 358
ga_generation_77_nn_5.keras, 2, 312
ga_generation_77_nn_15.keras, 2, 347
ga_generation_77_nn_10.keras, 0, 301
ga_generation_77_nn_13.keras, 3, 386
ga_generation_77_nn_18.keras, 0, 351
ga_generation_77_nn_10.keras, 0, 363
ga_generation_77_nn_5.keras, 0, 287
ga_generation_77_nn_18.keras, 0, 323
ga_generation_77_nn_6.keras, 1, 300
ga_generation_77_nn_7.keras, 0, 300
ga_generation_77_nn_17.keras, 0, 261
ga_generation_77_nn_20.keras, 2, 346
ga_generation_77_nn_3.keras, 1, 302
ga_generation_77_nn_2.keras, 0, 242
ga_generation_77_nn_12.keras, 0, 242
ga_generation_77_nn_9.keras, 0, 289
ga_generation_77_nn_1.keras, 2, 409
ga_generation_77_nn_13.keras, 2, 365
ga_generation_77_nn_16.keras, 2, 335
ga_generation_77_nn_8.keras, 0, 299
ga_generation_77_nn_14.keras, 2, 408
ga_generation_77_nn_15.keras, 1, 286
ga_generation_77_nn_4.keras, 1, 332
ga_generation_77_nn_11.keras, 1, 382
ga_generation_77_nn_19.keras, 0, 361
ga_generation_78_nn_6.keras, 0, 261
ga_generation_78_nn_15.keras, 1, 292
ga_generation_78_nn_5.keras, 2, 328
ga_generation_78_nn_14.keras, 0, 276
ga_generation_78_nn_20.keras, 1, 296
ga_generation_78_nn_17.keras, 2, 276
ga_generation_78_nn_16.keras, 1, 285
ga_generation_78_nn_2.keras, 0, 291
ga_generation_78_nn_4.keras, 0, 307
ga_generation_78_nn_3.keras, 1, 278
ga_generation_78_nn_13.keras, 1, 330
ga_generation_78_nn_19.keras, 0, 233
ga_generation_78_nn_1.keras, 1, 309
ga_generation_78_nn_12.keras, 1, 335
ga_generation_78_nn_8.keras, 2, 311
ga_generation_78_nn_18.keras, 0, 280
ga_generation_78_nn_10.keras, 1, 280
ga_generation_78_nn_11.keras, 2, 352
ga_generation_78_nn_7.keras, 0, 289
ga_generation_78_nn_9.keras, 1, 351
ga_generation_79_nn_12.keras, 1, 322
ga_generation_79_nn_11.keras, 0, 246
ga_generation_79_nn_8.keras, 2, 390
ga_generation_79_nn_5.keras, 3, 374
ga_generation_79_nn_16.keras, 1, 315
ga_generation_79_nn_19.keras, 1, 296
ga_generation_79_nn_17.keras, 2, 364
ga_generation_79_nn_7.keras, 3, 306
ga_generation_79_nn_2.keras, 0, 314
ga_generation_79_nn_18.keras, 0, 327
ga_generation_79_nn_10.keras, 2, 404
ga_generation_79_nn_9.keras, 1, 378
ga_generation_79_nn_13.keras, 0, 219
ga_generation_79_nn_20.keras, 0, 238
ga_generation_79_nn_15.keras, 1, 290
ga_generation_79_nn_14.keras, 1, 334
ga_generation_79_nn_3.keras, 3, 461
ga_generation_79_nn_1.keras, 1, 324
ga_generation_79_nn_4.keras, 0, 318
ga_generation_79_nn_6.keras, 1, 357
ga_generation_80_nn_9.keras, 0, 258
ga_generation_80_nn_18.keras, 0, 254
ga_generation_80_nn_20.keras, 0, 266
ga_generation_80_nn_7.keras, 0, 249
ga_generation_80_nn_2.keras, 1, 366
ga_generation_80_nn_11.keras, 0, 246
ga_generation_80_nn_8.keras, 1, 327
ga_generation_80_nn_17.keras, 1, 315
ga_generation_80_nn_19.keras, 0, 217
ga_generation_80_nn_1.keras, 0, 239
ga_generation_80_nn_6.keras, 1, 351
ga_generation_80_nn_5.keras, 1, 309
ga_generation_80_nn_3.keras, 2, 315
ga_generation_80_nn_12.keras, 0, 261
ga_generation_80_nn_10.keras, 1, 330
ga_generation_80_nn_16.keras, 1, 310
ga_generation_80_nn_13.keras, 0, 269
ga_generation_80_nn_4.keras, 0, 266
ga_generation_80_nn_14.keras, 3, 381
ga_generation_80_nn_15.keras, 1, 364
ga_generation_81_nn_12.keras, 1, 343
ga_generation_81_nn_4.keras, 1, 291
ga_generation_81_nn_6.keras, 1, 332
ga_generation_81_nn_8.keras, 1, 259
ga_generation_81_nn_17.keras, 0, 252
ga_generation_81_nn_7.keras, 1, 313
ga_generation_81_nn_13.keras, 1, 325
ga_generation_81_nn_20.keras, 1, 346
ga_generation_81_nn_18.keras, 0, 157
ga_generation_81_nn_9.keras, 0, 234
ga_generation_81_nn_1.keras, 2, 354
ga_generation_81_nn_5.keras, 0, 223
ga_generation_81_nn_16.keras, 4, 442
ga_generation_81_nn_11.keras, 0, 258
ga_generation_81_nn_15.keras, 0, 261
ga_generation_81_nn_10.keras, 1, 308
ga_generation_81_nn_19.keras, 2, 349
ga_generation_81_nn_3.keras, 1, 351
ga_generation_81_nn_14.keras, 2, 334
ga_generation_81_nn_2.keras, 2, 399
ga_generation_82_nn_19.keras, 0, 330
ga_generation_82_nn_7.keras, 0, 275
ga_generation_82_nn_2.keras, 2, 415
ga_generation_82_nn_8.keras, 1, 348
ga_generation_82_nn_16.keras, 0, 280
ga_generation_82_nn_20.keras, 1, 347
ga_generation_82_nn_13.keras, 1, 241
ga_generation_82_nn_17.keras, 1, 221
ga_generation_82_nn_18.keras, 1, 298
ga_generation_82_nn_5.keras, 2, 317
ga_generation_82_nn_11.keras, 2, 364
ga_generation_82_nn_14.keras, 3, 413
ga_generation_82_nn_15.keras, 0, 313
ga_generation_82_nn_9.keras, 2, 365
ga_generation_82_nn_1.keras, 2, 307
ga_generation_82_nn_12.keras, 1, 257
ga_generation_82_nn_6.keras, 0, 271
ga_generation_82_nn_10.keras, 1, 366
ga_generation_82_nn_4.keras, 0, 238
ga_generation_82_nn_3.keras, 1, 260
ga_generation_83_nn_7.keras, 2, 370
ga_generation_83_nn_6.keras, 1, 213
ga_generation_83_nn_18.keras, 2, 365
ga_generation_83_nn_10.keras, 1, 317
ga_generation_83_nn_17.keras, 1, 303
ga_generation_83_nn_20.keras, 3, 448
ga_generation_83_nn_16.keras, 2, 348
ga_generation_83_nn_3.keras, 3, 334
ga_generation_83_nn_5.keras, 0, 307
ga_generation_83_nn_15.keras, 2, 316
ga_generation_83_nn_13.keras, 0, 337
ga_generation_83_nn_8.keras, 0, 305
ga_generation_83_nn_9.keras, 0, 291
ga_generation_83_nn_4.keras, 1, 261
ga_generation_83_nn_14.keras, 1, 318
ga_generation_83_nn_11.keras, 1, 334
ga_generation_83_nn_1.keras, 1, 319
ga_generation_83_nn_2.keras, 0, 271
ga_generation_83_nn_12.keras, 1, 347
ga_generation_83_nn_19.keras, 2, 404
ga_generation_84_nn_1.keras, 1, 356
ga_generation_84_nn_10.keras, 1, 238
ga_generation_84_nn_17.keras, 0, 370
ga_generation_84_nn_6.keras, 3, 428
ga_generation_84_nn_7.keras, 0, 304
ga_generation_84_nn_18.keras, 1, 370
ga_generation_84_nn_16.keras, 1, 304
ga_generation_84_nn_5.keras, 1, 314
ga_generation_84_nn_20.keras, 0, 247
ga_generation_84_nn_14.keras, 2, 397
ga_generation_84_nn_9.keras, 0, 249
ga_generation_84_nn_3.keras, 3, 399
ga_generation_84_nn_19.keras, 0, 265
ga_generation_84_nn_15.keras, 1, 298
ga_generation_84_nn_12.keras, 2, 372
ga_generation_84_nn_11.keras, 0, 281
ga_generation_84_nn_2.keras, 0, 368
ga_generation_84_nn_4.keras, 0, 352
ga_generation_84_nn_8.keras, 1, 309
ga_generation_84_nn_13.keras, 1, 359
ga_generation_85_nn_10.keras, 1, 315
ga_generation_85_nn_7.keras, 2, 298
ga_generation_85_nn_16.keras, 1, 303
ga_generation_85_nn_18.keras, 1, 352
ga_generation_85_nn_8.keras, 3, 403
ga_generation_85_nn_15.keras, 1, 358
ga_generation_85_nn_19.keras, 0, 308
ga_generation_85_nn_5.keras, 2, 421
ga_generation_85_nn_6.keras, 2, 288
ga_generation_85_nn_17.keras, 0, 254
ga_generation_85_nn_13.keras, 0, 231
ga_generation_85_nn_11.keras, 0, 296
ga_generation_85_nn_3.keras, 1, 336
ga_generation_85_nn_1.keras, 1, 324
ga_generation_85_nn_4.keras, 1, 325
ga_generation_85_nn_12.keras, 1, 311
ga_generation_85_nn_2.keras, 2, 375
ga_generation_85_nn_20.keras, 2, 328
ga_generation_85_nn_9.keras, 0, 197
ga_generation_85_nn_14.keras, 2, 334
ga_generation_86_nn_16.keras, 2, 325
ga_generation_86_nn_4.keras, 1, 298
ga_generation_86_nn_5.keras, 3, 358
ga_generation_86_nn_9.keras, 1, 258
ga_generation_86_nn_18.keras, 3, 362
ga_generation_86_nn_15.keras, 0, 295
ga_generation_86_nn_3.keras, 1, 340
ga_generation_86_nn_2.keras, 3, 399
ga_generation_86_nn_20.keras, 0, 240
ga_generation_86_nn_14.keras, 1, 314
ga_generation_86_nn_13.keras, 0, 293
ga_generation_86_nn_7.keras, 1, 315
ga_generation_86_nn_8.keras, 0, 292
ga_generation_86_nn_12.keras, 3, 392
ga_generation_86_nn_1.keras, 2, 373
ga_generation_86_nn_19.keras, 1, 338
ga_generation_86_nn_6.keras, 1, 272
ga_generation_86_nn_17.keras, 1, 379
ga_generation_86_nn_10.keras, 0, 291
ga_generation_86_nn_11.keras, 2, 416
ga_generation_87_nn_7.keras, 0, 318
ga_generation_87_nn_10.keras, 4, 398
ga_generation_87_nn_17.keras, 1, 357
ga_generation_87_nn_6.keras, 3, 387
ga_generation_87_nn_18.keras, 0, 244
ga_generation_87_nn_13.keras, 0, 284
ga_generation_87_nn_1.keras, 3, 430
ga_generation_87_nn_16.keras, 0, 331
ga_generation_87_nn_5.keras, 0, 243
ga_generation_87_nn_15.keras, 2, 308
ga_generation_87_nn_12.keras, 1, 307
ga_generation_87_nn_4.keras, 0, 285
ga_generation_87_nn_19.keras, 0, 279
ga_generation_87_nn_11.keras, 1, 336
ga_generation_87_nn_3.keras, 2, 311
ga_generation_87_nn_9.keras, 1, 254
ga_generation_87_nn_8.keras, 3, 395
ga_generation_87_nn_14.keras, 1, 312
ga_generation_87_nn_2.keras, 1, 324
ga_generation_87_nn_20.keras, 1, 248
ga_generation_88_nn_18.keras, 3, 412
ga_generation_88_nn_11.keras, 1, 316
ga_generation_88_nn_7.keras, 1, 317
ga_generation_88_nn_19.keras, 2, 385
ga_generation_88_nn_6.keras, 3, 392
ga_generation_88_nn_17.keras, 1, 285
ga_generation_88_nn_4.keras, 0, 306
ga_generation_88_nn_15.keras, 1, 264
ga_generation_88_nn_8.keras, 1, 323
ga_generation_88_nn_1.keras, 1, 341
ga_generation_88_nn_16.keras, 0, 327
ga_generation_88_nn_14.keras, 1, 274
ga_generation_88_nn_5.keras, 1, 341
ga_generation_88_nn_3.keras, 2, 393
ga_generation_88_nn_12.keras, 1, 305
ga_generation_88_nn_2.keras, 0, 287
ga_generation_88_nn_13.keras, 1, 300
ga_generation_88_nn_9.keras, 0, 251
ga_generation_88_nn_20.keras, 0, 263
ga_generation_88_nn_10.keras, 0, 276
ga_generation_89_nn_12.keras, 1, 278
ga_generation_89_nn_9.keras, 2, 318
ga_generation_89_nn_20.keras, 0, 232
ga_generation_89_nn_7.keras, 0, 281
ga_generation_89_nn_13.keras, 2, 360
ga_generation_89_nn_18.keras, 3, 385
ga_generation_89_nn_2.keras, 1, 297
ga_generation_89_nn_4.keras, 0, 256
ga_generation_89_nn_5.keras, 2, 326
ga_generation_89_nn_19.keras, 2, 327
ga_generation_89_nn_17.keras, 1, 291
ga_generation_89_nn_10.keras, 1, 271
ga_generation_89_nn_3.keras, 3, 346
ga_generation_89_nn_16.keras, 1, 261
ga_generation_89_nn_8.keras, 2, 407
ga_generation_89_nn_15.keras, 2, 363
ga_generation_89_nn_14.keras, 1, 285
ga_generation_89_nn_6.keras, 1, 273
ga_generation_89_nn_1.keras, 1, 331
ga_generation_89_nn_11.keras, 0, 268
ga_generation_90_nn_7.keras, 1, 306
ga_generation_90_nn_17.keras, 0, 290
ga_generation_90_nn_10.keras, 0, 346
ga_generation_90_nn_18.keras, 0, 294
ga_generation_90_nn_11.keras, 1, 302
ga_generation_90_nn_8.keras, 0, 294
ga_generation_90_nn_20.keras, 1, 373
ga_generation_90_nn_19.keras, 2, 387
ga_generation_90_nn_4.keras, 1, 294
ga_generation_90_nn_1.keras, 0, 271
ga_generation_90_nn_13.keras, 1, 343
ga_generation_90_nn_15.keras, 1, 217
ga_generation_90_nn_3.keras, 1, 331
ga_generation_90_nn_5.keras, 2, 352
ga_generation_90_nn_16.keras, 2, 304
ga_generation_90_nn_2.keras, 0, 229
ga_generation_90_nn_12.keras, 2, 341
ga_generation_90_nn_9.keras, 2, 349
ga_generation_90_nn_14.keras, 1, 352
ga_generation_90_nn_6.keras, 3, 422
ga_generation_91_nn_1.keras, 3, 343
ga_generation_91_nn_6.keras, 0, 300
ga_generation_91_nn_20.keras, 1, 302
ga_generation_91_nn_13.keras, 2, 357
ga_generation_91_nn_5.keras, 3, 421
ga_generation_91_nn_4.keras, 2, 393
ga_generation_91_nn_16.keras, 1, 371
ga_generation_91_nn_12.keras, 1, 358
ga_generation_91_nn_9.keras, 0, 332
ga_generation_91_nn_14.keras, 0, 204
ga_generation_91_nn_2.keras, 0, 222
ga_generation_91_nn_15.keras, 2, 357
ga_generation_91_nn_17.keras, 1, 387
ga_generation_91_nn_8.keras, 1, 310
ga_generation_91_nn_11.keras, 1, 282
ga_generation_91_nn_7.keras, 2, 362
ga_generation_91_nn_19.keras, 2, 361
ga_generation_91_nn_18.keras, 1, 293
ga_generation_91_nn_10.keras, 2, 377
ga_generation_91_nn_3.keras, 0, 349
ga_generation_92_nn_10.keras, 1, 312
ga_generation_92_nn_18.keras, 2, 349
ga_generation_92_nn_4.keras, 3, 334
ga_generation_92_nn_11.keras, 0, 269
ga_generation_92_nn_19.keras, 1, 268
ga_generation_92_nn_8.keras, 1, 288
ga_generation_92_nn_14.keras, 1, 329
ga_generation_92_nn_3.keras, 0, 244
ga_generation_92_nn_6.keras, 2, 350
ga_generation_92_nn_7.keras, 1, 310
ga_generation_92_nn_16.keras, 0, 278
ga_generation_92_nn_9.keras, 1, 315
ga_generation_92_nn_20.keras, 1, 284
ga_generation_92_nn_17.keras, 1, 343
ga_generation_92_nn_1.keras, 1, 328
ga_generation_92_nn_13.keras, 4, 381
ga_generation_92_nn_5.keras, 0, 342
ga_generation_92_nn_2.keras, 1, 307
ga_generation_92_nn_15.keras, 2, 320
ga_generation_92_nn_12.keras, 3, 426
ga_generation_93_nn_13.keras, 1, 297
ga_generation_93_nn_19.keras, 1, 323
ga_generation_93_nn_11.keras, 1, 371
ga_generation_93_nn_3.keras, 1, 309
ga_generation_93_nn_2.keras, 0, 266
ga_generation_93_nn_6.keras, 3, 380
ga_generation_93_nn_7.keras, 0, 258
ga_generation_93_nn_10.keras, 3, 413
ga_generation_93_nn_1.keras, 0, 317
ga_generation_93_nn_8.keras, 2, 358
ga_generation_93_nn_18.keras, 0, 269
ga_generation_93_nn_16.keras, 3, 367
ga_generation_93_nn_4.keras, 0, 301
ga_generation_93_nn_17.keras, 3, 393
ga_generation_93_nn_20.keras, 2, 381
ga_generation_93_nn_12.keras, 1, 316
ga_generation_93_nn_5.keras, 0, 300
ga_generation_93_nn_14.keras, 0, 313
ga_generation_93_nn_6.keras, 2, 415
ga_generation_93_nn_11.keras, 0, 308
ga_generation_93_nn_18.keras, 0, 271
ga_generation_93_nn_4.keras, 2, 347
ga_generation_93_nn_15.keras, 0, 279
ga_generation_93_nn_17.keras, 0, 250
ga_generation_93_nn_2.keras, 1, 293
