Model name,Wins,Points
ga_generation_37_nn_24.keras, 0, 487
ga_generation_38_nn_29.keras, 0, 638
ga_generation_38_nn_10.keras, 1, 514
ga_generation_38_nn_14.keras, 2, 663
ga_generation_38_nn_13.keras, 1, 602
ga_generation_37_nn_13.keras, 2, 650
ga_generation_37_nn_16.keras, 3, 687
ga_generation_38_nn_9.keras, 5, 782
ga_generation_38_nn_21.keras, 2, 717
ga_generation_39_nn_15.keras, 2, 613
ga_generation_39_nn_27.keras, 3, 747
ga_generation_39_nn_31.keras, 2, 544
ga_generation_39_nn_32.keras, 1, 670
ga_generation_39_nn_19.keras, 1, 638
ga_generation_39_nn_16.keras, 3, 672
ga_generation_37_nn_25.keras, 3, 735
ga_generation_39_nn_11.keras, 3, 670
ga_generation_39_nn_28.keras, 2, 538
ga_generation_38_nn_9.keras, 1, 627
ga_generation_39_nn_18.keras, 3, 684
ga_generation_39_nn_9.keras, 3, 646
ga_generation_39_nn_26.keras, 1, 640
ga_generation_39_nn_10.keras, 1, 596
ga_generation_37_nn_16.keras, 1, 596
ga_generation_39_nn_23.keras, 3, 648
ga_generation_39_nn_24.keras, 1, 605
ga_generation_39_nn_12.keras, 2, 656
ga_generation_39_nn_22.keras, 2, 541
ga_generation_39_nn_14.keras, 4, 632
ga_generation_37_nn_9.keras, 0, 647
ga_generation_39_nn_29.keras, 3, 715
ga_generation_39_nn_25.keras, 3, 654
ga_generation_39_nn_30.keras, 6, 867
ga_generation_39_nn_17.keras, 1, 537
ga_generation_38_nn_17.keras, 2, 605
ga_generation_39_nn_13.keras, 2, 528
ga_generation_38_nn_25.keras, 5, 771
ga_generation_39_nn_21.keras, 5, 803
ga_generation_38_nn_11.keras, 4, 650
ga_generation_39_nn_20.keras, 4, 710
ga_generation_39_nn_21.keras, 4, 671
ga_generation_40_nn_15.keras, 1, 543
ga_generation_40_nn_31.keras, 5, 736
ga_generation_40_nn_24.keras, 2, 678
ga_generation_40_nn_10.keras, 2, 569
ga_generation_38_nn_11.keras, 2, 618
ga_generation_40_nn_11.keras, 2, 612
ga_generation_40_nn_23.keras, 1, 574
ga_generation_40_nn_32.keras, 1, 639
ga_generation_37_nn_25.keras, 2, 603
ga_generation_39_nn_27.keras, 1, 643
ga_generation_40_nn_27.keras, 3, 670
ga_generation_40_nn_19.keras, 5, 738
ga_generation_40_nn_18.keras, 2, 688
ga_generation_40_nn_25.keras, 2, 620
ga_generation_40_nn_14.keras, 1, 600
ga_generation_39_nn_30.keras, 2, 611
ga_generation_40_nn_16.keras, 2, 712
ga_generation_39_nn_20.keras, 4, 771
ga_generation_40_nn_28.keras, 2, 577
ga_generation_40_nn_20.keras, 3, 700
ga_generation_40_nn_26.keras, 2, 679
ga_generation_40_nn_22.keras, 0, 560
ga_generation_38_nn_25.keras, 1, 635
ga_generation_40_nn_9.keras, 3, 698
ga_generation_40_nn_29.keras, 0, 510
ga_generation_40_nn_17.keras, 3, 696
ga_generation_40_nn_12.keras, 3, 724
ga_generation_39_nn_14.keras, 2, 627
ga_generation_40_nn_21.keras, 2, 581
ga_generation_40_nn_30.keras, 3, 616
ga_generation_40_nn_13.keras, 1, 561
ga_generation_41_nn_31.keras, 1, 612
ga_generation_41_nn_23.keras, 3, 630
ga_generation_41_nn_27.keras, 3, 646
ga_generation_41_nn_32.keras, 2, 630
ga_generation_39_nn_21.keras, 4, 601
ga_generation_40_nn_20.keras, 0, 524
ga_generation_41_nn_11.keras, 6, 757
ga_generation_41_nn_18.keras, 2, 640
ga_generation_41_nn_26.keras, 3, 656
ga_generation_40_nn_9.keras, 2, 641
ga_generation_40_nn_31.keras, 1, 712
ga_generation_41_nn_16.keras, 3, 779
ga_generation_41_nn_19.keras, 3, 741
ga_generation_41_nn_28.keras, 0, 516
ga_generation_40_nn_12.keras, 0, 624
ga_generation_41_nn_24.keras, 1, 555
ga_generation_40_nn_19.keras, 4, 704
ga_generation_41_nn_25.keras, 1, 550
ga_generation_41_nn_20.keras, 1, 546
ga_generation_41_nn_9.keras, 2, 650
ga_generation_41_nn_15.keras, 6, 780
ga_generation_41_nn_10.keras, 0, 553
ga_generation_40_nn_17.keras, 2, 639
ga_generation_41_nn_30.keras, 0, 569
ga_generation_41_nn_14.keras, 1, 594
ga_generation_39_nn_20.keras, 2, 554
ga_generation_41_nn_12.keras, 2, 764
ga_generation_41_nn_29.keras, 0, 505
ga_generation_41_nn_22.keras, 1, 569
ga_generation_41_nn_13.keras, 3, 692
ga_generation_41_nn_21.keras, 2, 607
ga_generation_41_nn_17.keras, 3, 625
ga_generation_40_nn_19.keras, 1, 570
ga_generation_42_nn_31.keras, 2, 700
ga_generation_42_nn_23.keras, 0, 521
ga_generation_42_nn_27.keras, 2, 597
ga_generation_41_nn_16.keras, 1, 532
ga_generation_39_nn_21.keras, 1, 582
ga_generation_42_nn_15.keras, 4, 693
ga_generation_42_nn_22.keras, 2, 645
ga_generation_42_nn_17.keras, 3, 628
ga_generation_42_nn_16.keras, 4, 675
ga_generation_42_nn_30.keras, 3, 694
ga_generation_41_nn_19.keras, 2, 654
ga_generation_42_nn_28.keras, 3, 733
ga_generation_42_nn_24.keras, 2, 607
ga_generation_42_nn_11.keras, 2, 658
ga_generation_42_nn_18.keras, 1, 532
ga_generation_41_nn_13.keras, 4, 744
ga_generation_42_nn_19.keras, 4, 619
ga_generation_42_nn_26.keras, 2, 604
ga_generation_42_nn_20.keras, 4, 740
ga_generation_42_nn_32.keras, 3, 652
ga_generation_42_nn_14.keras, 2, 625
ga_generation_42_nn_25.keras, 1, 674
ga_generation_42_nn_13.keras, 2, 642
ga_generation_42_nn_21.keras, 0, 575
ga_generation_42_nn_12.keras, 2, 662
ga_generation_42_nn_9.keras, 1, 642
ga_generation_41_nn_15.keras, 4, 685
ga_generation_41_nn_26.keras, 1, 537
ga_generation_41_nn_11.keras, 0, 589
ga_generation_42_nn_29.keras, 3, 642
ga_generation_42_nn_10.keras, 1, 557
ga_generation_43_nn_31.keras, 2, 588
ga_generation_43_nn_27.keras, 2, 636
ga_generation_43_nn_19.keras, 3, 717
ga_generation_41_nn_15.keras, 0, 612
ga_generation_43_nn_23.keras, 4, 812
ga_generation_43_nn_30.keras, 0, 534
ga_generation_43_nn_15.keras, 2, 544
ga_generation_43_nn_11.keras, 4, 734
ga_generation_42_nn_20.keras, 0, 505
ga_generation_43_nn_26.keras, 1, 576
ga_generation_43_nn_24.keras, 3, 729
ga_generation_43_nn_13.keras, 2, 680
ga_generation_42_nn_19.keras, 2, 612
ga_generation_42_nn_28.keras, 1, 617
ga_generation_43_nn_28.keras, 2, 689
ga_generation_43_nn_18.keras, 1, 649
ga_generation_43_nn_32.keras, 2, 655
ga_generation_41_nn_13.keras, 3, 630
ga_generation_42_nn_30.keras, 2, 573
ga_generation_42_nn_15.keras, 0, 503
ga_generation_43_nn_16.keras, 1, 687
ga_generation_43_nn_14.keras, 1, 595
ga_generation_43_nn_12.keras, 1, 484
ga_generation_43_nn_17.keras, 2, 681
ga_generation_43_nn_10.keras, 4, 692
ga_generation_43_nn_9.keras, 2, 639
ga_generation_42_nn_16.keras, 1, 622
ga_generation_43_nn_29.keras, 5, 645
ga_generation_43_nn_21.keras, 1, 537
ga_generation_43_nn_25.keras, 0, 558
ga_generation_43_nn_22.keras, 0, 597
ga_generation_43_nn_20.keras, 2, 634
ga_generation_44_nn_24.keras, 2, 625
ga_generation_43_nn_28.keras, 2, 647
ga_generation_44_nn_16.keras, 3, 607
ga_generation_43_nn_11.keras, 5, 771
ga_generation_44_nn_27.keras, 3, 633
ga_generation_44_nn_20.keras, 3, 677
ga_generation_44_nn_28.keras, 3, 695
ga_generation_44_nn_32.keras, 2, 581
ga_generation_43_nn_10.keras, 1, 601
ga_generation_44_nn_9.keras, 3, 610
ga_generation_43_nn_29.keras, 1, 588
ga_generation_44_nn_12.keras, 5, 809
ga_generation_44_nn_17.keras, 1, 612
ga_generation_44_nn_26.keras, 4, 786
ga_generation_44_nn_25.keras, 1, 661
ga_generation_44_nn_10.keras, 2, 693
ga_generation_44_nn_19.keras, 2, 650
ga_generation_44_nn_29.keras, 4, 706
ga_generation_44_nn_18.keras, 3, 714
ga_generation_43_nn_24.keras, 0, 682
ga_generation_44_nn_23.keras, 1, 532
ga_generation_44_nn_31.keras, 2, 596
ga_generation_44_nn_13.keras, 2, 523
ga_generation_43_nn_23.keras, 3, 654
ga_generation_43_nn_19.keras, 0, 511
ga_generation_44_nn_21.keras, 3, 615
ga_generation_44_nn_14.keras, 3, 618
ga_generation_44_nn_11.keras, 1, 600
ga_generation_44_nn_22.keras, 3, 628
ga_generation_44_nn_30.keras, 5, 751
ga_generation_44_nn_15.keras, 2, 684
ga_generation_41_nn_13.keras, 2, 630
ga_generation_45_nn_11.keras, 1, 585
ga_generation_43_nn_11.keras, 3, 623
ga_generation_44_nn_28.keras, 2, 654
ga_generation_45_nn_23.keras, 6, 700
ga_generation_44_nn_12.keras, 1, 630
ga_generation_45_nn_27.keras, 3, 688
ga_generation_45_nn_15.keras, 1, 618
ga_generation_45_nn_31.keras, 3, 702
ga_generation_44_nn_29.keras, 2, 606
ga_generation_45_nn_10.keras, 0, 498
ga_generation_45_nn_17.keras, 4, 713
ga_generation_45_nn_18.keras, 2, 743
ga_generation_45_nn_26.keras, 1, 650
ga_generation_45_nn_30.keras, 3, 686
ga_generation_45_nn_24.keras, 1, 593
ga_generation_44_nn_26.keras, 2, 682
ga_generation_45_nn_16.keras, 4, 734
ga_generation_45_nn_32.keras, 2, 600
ga_generation_44_nn_30.keras, 0, 498
ga_generation_45_nn_29.keras, 0, 574
ga_generation_45_nn_12.keras, 2, 706
ga_generation_45_nn_25.keras, 0, 549
ga_generation_45_nn_22.keras, 1, 600
ga_generation_45_nn_21.keras, 4, 726
ga_generation_44_nn_18.keras, 2, 603
ga_generation_45_nn_14.keras, 1, 638
ga_generation_45_nn_28.keras, 2, 606
ga_generation_45_nn_9.keras, 2, 664
ga_generation_44_nn_20.keras, 1, 673
ga_generation_45_nn_13.keras, 1, 556
ga_generation_45_nn_20.keras, 1, 618
ga_generation_45_nn_19.keras, 2, 639
ga_generation_45_nn_27.keras, 1, 584
ga_generation_46_nn_32.keras, 0, 560
ga_generation_46_nn_18.keras, 4, 708
ga_generation_46_nn_17.keras, 2, 653
ga_generation_46_nn_22.keras, 1, 623
ga_generation_46_nn_19.keras, 1, 529
ga_generation_46_nn_16.keras, 2, 548
ga_generation_46_nn_23.keras, 3, 676
ga_generation_46_nn_20.keras, 2, 688
ga_generation_46_nn_15.keras, 3, 663
ga_generation_46_nn_13.keras, 2, 689
ga_generation_46_nn_30.keras, 5, 743
ga_generation_46_nn_25.keras, 5, 663
ga_generation_46_nn_27.keras, 1, 596
ga_generation_45_nn_31.keras, 2, 606
ga_generation_46_nn_12.keras, 4, 721
ga_generation_45_nn_17.keras, 3, 602
ga_generation_46_nn_11.keras, 1, 641
ga_generation_46_nn_31.keras, 1, 550
ga_generation_46_nn_9.keras, 2, 603
ga_generation_46_nn_28.keras, 3, 668
ga_generation_45_nn_30.keras, 3, 724
ga_generation_46_nn_24.keras, 3, 628
ga_generation_46_nn_21.keras, 2, 610
ga_generation_46_nn_14.keras, 0, 480
ga_generation_46_nn_29.keras, 1, 697
ga_generation_43_nn_11.keras, 2, 595
ga_generation_45_nn_16.keras, 2, 564
ga_generation_45_nn_21.keras, 2, 558
ga_generation_46_nn_26.keras, 1, 553
ga_generation_45_nn_23.keras, 5, 709
ga_generation_46_nn_10.keras, 2, 771
ga_generation_46_nn_30.keras, 1, 533
ga_generation_47_nn_10.keras, 3, 649
ga_generation_45_nn_23.keras, 1, 595
ga_generation_47_nn_25.keras, 1, 592
ga_generation_47_nn_9.keras, 2, 614
ga_generation_47_nn_29.keras, 2, 637
ga_generation_47_nn_18.keras, 1, 569
ga_generation_47_nn_24.keras, 2, 708
ga_generation_46_nn_28.keras, 3, 584
ga_generation_47_nn_13.keras, 2, 580
ga_generation_47_nn_20.keras, 1, 595
ga_generation_47_nn_17.keras, 1, 588
ga_generation_47_nn_26.keras, 2, 535
ga_generation_47_nn_19.keras, 6, 856
ga_generation_47_nn_23.keras, 5, 777
ga_generation_47_nn_11.keras, 0, 591
ga_generation_47_nn_16.keras, 4, 676
ga_generation_47_nn_27.keras, 0, 593
ga_generation_47_nn_15.keras, 2, 625
ga_generation_46_nn_12.keras, 3, 685
ga_generation_47_nn_32.keras, 1, 554
ga_generation_45_nn_30.keras, 2, 632
ga_generation_47_nn_21.keras, 4, 685
ga_generation_46_nn_23.keras, 4, 695
ga_generation_47_nn_22.keras, 3, 612
ga_generation_47_nn_30.keras, 0, 559
ga_generation_47_nn_31.keras, 1, 625
ga_generation_47_nn_12.keras, 2, 609
ga_generation_47_nn_28.keras, 2, 721
ga_generation_47_nn_14.keras, 2, 686
ga_generation_46_nn_18.keras, 5, 750
ga_generation_46_nn_25.keras, 3, 569
ga_generation_48_nn_9.keras, 1, 575
ga_generation_48_nn_20.keras, 3, 644
ga_generation_48_nn_12.keras, 1, 720
ga_generation_47_nn_21.keras, 3, 580
ga_generation_48_nn_17.keras, 0, 526
ga_generation_48_nn_32.keras, 0, 525
ga_generation_48_nn_24.keras, 2, 684
ga_generation_48_nn_16.keras, 3, 536
ga_generation_48_nn_25.keras, 1, 520
ga_generation_48_nn_27.keras, 3, 632
ga_generation_48_nn_28.keras, 0, 586
ga_generation_48_nn_11.keras, 2, 609
ga_generation_48_nn_10.keras, 3, 621
ga_generation_48_nn_19.keras, 2, 649
ga_generation_46_nn_12.keras, 2, 649
ga_generation_48_nn_15.keras, 1, 567
ga_generation_47_nn_16.keras, 2, 604
ga_generation_47_nn_23.keras, 3, 679
ga_generation_48_nn_13.keras, 0, 668
ga_generation_48_nn_14.keras, 1, 524
ga_generation_48_nn_23.keras, 4, 725
ga_generation_48_nn_21.keras, 4, 809
ga_generation_46_nn_18.keras, 1, 516
ga_generation_48_nn_31.keras, 1, 718
ga_generation_47_nn_19.keras, 4, 722
ga_generation_48_nn_30.keras, 2, 613
ga_generation_48_nn_26.keras, 1, 648
ga_generation_46_nn_23.keras, 4, 689
ga_generation_48_nn_29.keras, 3, 618
ga_generation_48_nn_22.keras, 2, 735
ga_generation_48_nn_18.keras, 1, 499
ga_generation_47_nn_10.keras, 2, 539
ga_generation_49_nn_15.keras, 1, 572
ga_generation_48_nn_21.keras, 1, 623
ga_generation_49_nn_23.keras, 1, 649
ga_generation_47_nn_19.keras, 5, 646
ga_generation_48_nn_20.keras, 2, 694
ga_generation_49_nn_31.keras, 0, 613
ga_generation_49_nn_27.keras, 2, 708
ga_generation_49_nn_24.keras, 4, 764
ga_generation_48_nn_27.keras, 3, 625
ga_generation_49_nn_32.keras, 1, 613
ga_generation_49_nn_19.keras, 4, 686
ga_generation_49_nn_11.keras, 3, 629
ga_generation_49_nn_18.keras, 2, 676
ga_generation_49_nn_12.keras, 4, 764
ga_generation_49_nn_25.keras, 2, 652
ga_generation_49_nn_29.keras, 4, 703
ga_generation_49_nn_16.keras, 3, 675
ga_generation_49_nn_28.keras, 6, 774
ga_generation_49_nn_20.keras, 1, 684
ga_generation_49_nn_10.keras, 3, 592
ga_generation_49_nn_14.keras, 1, 634
ga_generation_49_nn_17.keras, 1, 623
ga_generation_48_nn_23.keras, 0, 524
ga_generation_49_nn_9.keras, 1, 488
ga_generation_49_nn_22.keras, 2, 624
ga_generation_46_nn_23.keras, 4, 662
ga_generation_49_nn_21.keras, 0, 627
ga_generation_49_nn_30.keras, 3, 685
ga_generation_49_nn_13.keras, 2, 630
ga_generation_49_nn_26.keras, 6, 759
ga_generation_48_nn_10.keras, 1, 560
ga_generation_47_nn_23.keras, 3, 634
ga_generation_50_nn_15.keras, 0, 632
ga_generation_50_nn_11.keras, 1, 618
ga_generation_47_nn_19.keras, 0, 594
ga_generation_50_nn_31.keras, 3, 648
ga_generation_50_nn_16.keras, 0, 715
ga_generation_46_nn_23.keras, 0, 572
ga_generation_50_nn_23.keras, 2, 663
ga_generation_50_nn_32.keras, 4, 664
ga_generation_50_nn_24.keras, 2, 597
ga_generation_49_nn_28.keras, 2, 634
ga_generation_50_nn_27.keras, 3, 659
ga_generation_50_nn_25.keras, 2, 655
ga_generation_49_nn_29.keras, 1, 549
ga_generation_49_nn_24.keras, 4, 695
ga_generation_50_nn_26.keras, 1, 556
ga_generation_50_nn_28.keras, 2, 641
ga_generation_50_nn_13.keras, 4, 670
ga_generation_50_nn_22.keras, 2, 602
ga_generation_50_nn_14.keras, 2, 639
ga_generation_50_nn_18.keras, 0, 668
ga_generation_50_nn_20.keras, 1, 599
ga_generation_50_nn_12.keras, 1, 630
ga_generation_50_nn_21.keras, 1, 502
ga_generation_50_nn_17.keras, 1, 631
ga_generation_50_nn_30.keras, 3, 701
ga_generation_49_nn_19.keras, 1, 607
ga_generation_50_nn_29.keras, 3, 617
ga_generation_50_nn_10.keras, 1, 677
ga_generation_49_nn_12.keras, 2, 659
ga_generation_49_nn_26.keras, 1, 679
ga_generation_50_nn_18.keras, 1, 601
ga_generation_50_nn_17.keras, 0, 682
ga_generation_50_nn_31.keras, 3, 701
ga_generation_49_nn_12.keras, 2, 554
ga_generation_50_nn_10.keras, 3, 616
ga_generation_50_nn_22.keras, 3, 654
ga_generation_50_nn_19.keras, 1, 593
ga_generation_50_nn_16.keras, 4, 698
ga_generation_50_nn_9.keras, 2, 595
ga_generation_50_nn_29.keras, 2, 592
ga_generation_49_nn_29.keras, 2, 543
ga_generation_50_nn_15.keras, 4, 712
ga_generation_50_nn_23.keras, 3, 626
ga_generation_50_nn_30.keras, 1, 594
ga_generation_49_nn_26.keras, 0, 627
ga_generation_50_nn_11.keras, 1, 537
ga_generation_50_nn_20.keras, 1, 629
ga_generation_47_nn_19.keras, 2, 641
ga_generation_50_nn_24.keras, 2, 602
ga_generation_46_nn_23.keras, 1, 605
ga_generation_50_nn_28.keras, 3, 663
ga_generation_49_nn_28.keras, 4, 663
ga_generation_49_nn_19.keras, 3, 618
ga_generation_50_nn_13.keras, 1, 561
ga_generation_50_nn_27.keras, 1, 603
ga_generation_49_nn_24.keras, 3, 643
ga_generation_50_nn_12.keras, 3, 683
ga_generation_50_nn_32.keras, 1, 621
ga_generation_50_nn_21.keras, 3, 757
ga_generation_50_nn_26.keras, 2, 634
ga_generation_50_nn_25.keras, 3, 708
ga_generation_50_nn_14.keras, 3, 642
ga_generation_51_nn_32.keras, 1, 584
ga_generation_50_nn_28.keras, 3, 638
ga_generation_51_nn_16.keras, 1, 644
ga_generation_51_nn_20.keras, 1, 515
ga_generation_51_nn_19.keras, 3, 637
ga_generation_51_nn_28.keras, 3, 678
ga_generation_51_nn_25.keras, 1, 620
ga_generation_51_nn_24.keras, 1, 599
ga_generation_51_nn_12.keras, 3, 709
ga_generation_51_nn_9.keras, 1, 497
ga_generation_51_nn_10.keras, 4, 723
ga_generation_51_nn_17.keras, 3, 552
ga_generation_50_nn_15.keras, 0, 512
ga_generation_51_nn_30.keras, 1, 518
ga_generation_51_nn_26.keras, 4, 702
ga_generation_51_nn_23.keras, 1, 613
ga_generation_51_nn_27.keras, 2, 643
ga_generation_51_nn_15.keras, 0, 546
ga_generation_50_nn_12.keras, 3, 572
ga_generation_50_nn_16.keras, 0, 596
ga_generation_51_nn_11.keras, 2, 512
ga_generation_51_nn_14.keras, 4, 684
ga_generation_51_nn_21.keras, 3, 682
ga_generation_51_nn_31.keras, 5, 665
ga_generation_51_nn_29.keras, 1, 585
ga_generation_51_nn_18.keras, 3, 603
ga_generation_49_nn_28.keras, 2, 634
ga_generation_51_nn_22.keras, 2, 684
ga_generation_51_nn_13.keras, 1, 629
ga_generation_50_nn_21.keras, 3, 777
ga_generation_50_nn_25.keras, 2, 678
ga_generation_50_nn_31.keras, 2, 575
ga_generation_51_nn_26.keras, 1, 522
ga_generation_52_nn_15.keras, 3, 698
ga_generation_52_nn_11.keras, 3, 613
ga_generation_52_nn_23.keras, 1, 624
ga_generation_52_nn_19.keras, 4, 747
ga_generation_52_nn_24.keras, 1, 527
ga_generation_52_nn_27.keras, 0, 474
ga_generation_52_nn_26.keras, 4, 725
ga_generation_52_nn_31.keras, 3, 625
ga_generation_52_nn_32.keras, 1, 535
ga_generation_51_nn_10.keras, 1, 597
ga_generation_52_nn_9.keras, 2, 713
ga_generation_52_nn_10.keras, 2, 562
ga_generation_52_nn_16.keras, 2, 613
ga_generation_52_nn_25.keras, 2, 649
ga_generation_51_nn_28.keras, 2, 704
ga_generation_51_nn_31.keras, 3, 660
ga_generation_52_nn_28.keras, 1, 477
ga_generation_51_nn_12.keras, 2, 658
ga_generation_52_nn_21.keras, 2, 633
ga_generation_52_nn_30.keras, 1, 623
ga_generation_52_nn_22.keras, 4, 732
ga_generation_52_nn_20.keras, 2, 719
ga_generation_52_nn_17.keras, 1, 615
ga_generation_52_nn_18.keras, 3, 733
ga_generation_52_nn_14.keras, 2, 589
ga_generation_50_nn_21.keras, 2, 572
ga_generation_51_nn_21.keras, 0, 503
ga_generation_52_nn_12.keras, 4, 672
ga_generation_51_nn_14.keras, 2, 538
ga_generation_52_nn_29.keras, 1, 642
ga_generation_52_nn_13.keras, 1, 641
ga_generation_52_nn_22.keras, 3, 661
ga_generation_53_nn_31.keras, 4, 751
ga_generation_53_nn_15.keras, 2, 657
ga_generation_53_nn_19.keras, 1, 522
ga_generation_53_nn_23.keras, 1, 615
ga_generation_52_nn_12.keras, 1, 668
ga_generation_53_nn_27.keras, 0, 640
ga_generation_53_nn_11.keras, 3, 700
ga_generation_53_nn_24.keras, 2, 652
ga_generation_53_nn_32.keras, 2, 588
ga_generation_53_nn_26.keras, 1, 704
ga_generation_53_nn_18.keras, 3, 674
ga_generation_53_nn_16.keras, 3, 691
ga_generation_53_nn_22.keras, 3, 682
ga_generation_51_nn_31.keras, 2, 713
ga_generation_52_nn_26.keras, 4, 716
ga_generation_53_nn_28.keras, 1, 618
ga_generation_53_nn_10.keras, 3, 637
ga_generation_53_nn_14.keras, 0, 472
ga_generation_52_nn_18.keras, 1, 556
ga_generation_53_nn_12.keras, 4, 700
ga_generation_52_nn_31.keras, 4, 700
ga_generation_53_nn_17.keras, 2, 662
ga_generation_53_nn_29.keras, 1, 627
ga_generation_53_nn_9.keras, 1, 626
ga_generation_53_nn_20.keras, 3, 684
ga_generation_52_nn_19.keras, 3, 607
ga_generation_53_nn_30.keras, 3, 726
ga_generation_53_nn_25.keras, 1, 579
ga_generation_53_nn_21.keras, 1, 648
ga_generation_52_nn_15.keras, 1, 603
ga_generation_53_nn_13.keras, 1, 597
ga_generation_54_nn_15.keras, 4, 729
ga_generation_53_nn_20.keras, 0, 485
ga_generation_54_nn_23.keras, 1, 615
ga_generation_54_nn_27.keras, 5, 772
ga_generation_54_nn_11.keras, 1, 599
ga_generation_54_nn_31.keras, 2, 666
ga_generation_54_nn_32.keras, 2, 587
ga_generation_54_nn_18.keras, 2, 716
ga_generation_54_nn_29.keras, 1, 665
ga_generation_54_nn_19.keras, 2, 670
ga_generation_54_nn_24.keras, 0, 592
ga_generation_53_nn_16.keras, 3, 657
ga_generation_54_nn_9.keras, 3, 654
ga_generation_52_nn_31.keras, 2, 645
ga_generation_52_nn_26.keras, 2, 611
ga_generation_54_nn_17.keras, 5, 773
ga_generation_53_nn_31.keras, 2, 593
ga_generation_54_nn_10.keras, 2, 656
ga_generation_54_nn_14.keras, 2, 626
ga_generation_54_nn_25.keras, 0, 652
ga_generation_54_nn_30.keras, 0, 502
ga_generation_54_nn_12.keras, 4, 738
ga_generation_53_nn_30.keras, 0, 587
ga_generation_53_nn_11.keras, 1, 638
ga_generation_54_nn_16.keras, 3, 592
ga_generation_54_nn_21.keras, 1, 634
ga_generation_54_nn_26.keras, 2, 628
ga_generation_54_nn_20.keras, 0, 596
ga_generation_54_nn_13.keras, 2, 597
ga_generation_54_nn_22.keras, 1, 546
ga_generation_53_nn_12.keras, 4, 674
ga_generation_54_nn_28.keras, 2, 650
ga_generation_55_nn_17.keras, 6, 819
ga_generation_55_nn_32.keras, 2, 553
ga_generation_53_nn_16.keras, 3, 732
ga_generation_54_nn_27.keras, 3, 590
ga_generation_55_nn_18.keras, 2, 711
ga_generation_55_nn_16.keras, 3, 713
ga_generation_55_nn_10.keras, 2, 611
ga_generation_55_nn_12.keras, 1, 637
ga_generation_55_nn_19.keras, 3, 771
ga_generation_54_nn_12.keras, 1, 663
ga_generation_55_nn_9.keras, 1, 574
ga_generation_55_nn_20.keras, 1, 531
ga_generation_55_nn_11.keras, 2, 547
ga_generation_55_nn_29.keras, 2, 579
ga_generation_53_nn_12.keras, 2, 674
ga_generation_54_nn_15.keras, 3, 694
ga_generation_54_nn_9.keras, 1, 605
ga_generation_55_nn_28.keras, 4, 673
ga_generation_55_nn_30.keras, 3, 676
ga_generation_55_nn_26.keras, 2, 624
ga_generation_55_nn_24.keras, 4, 632
ga_generation_55_nn_15.keras, 5, 740
ga_generation_55_nn_27.keras, 1, 578
ga_generation_54_nn_17.keras, 1, 477
ga_generation_54_nn_16.keras, 3, 663
ga_generation_55_nn_23.keras, 3, 598
ga_generation_55_nn_21.keras, 4, 713
ga_generation_55_nn_22.keras, 2, 715
ga_generation_55_nn_14.keras, 2, 649
ga_generation_55_nn_13.keras, 1, 597
ga_generation_55_nn_25.keras, 1, 531
ga_generation_55_nn_11.keras, 6, 785
ga_generation_55_nn_16.keras, 2, 559
ga_generation_55_nn_27.keras, 1, 609
ga_generation_54_nn_17.keras, 2, 640
ga_generation_55_nn_32.keras, 0, 532
ga_generation_55_nn_19.keras, 4, 623
ga_generation_55_nn_24.keras, 3, 738
ga_generation_55_nn_26.keras, 3, 634
ga_generation_55_nn_14.keras, 3, 672
ga_generation_55_nn_20.keras, 0, 500
ga_generation_54_nn_12.keras, 1, 649
ga_generation_55_nn_28.keras, 2, 675
ga_generation_55_nn_31.keras, 3, 631
ga_generation_55_nn_23.keras, 1, 548
ga_generation_54_nn_9.keras, 3, 625
ga_generation_55_nn_15.keras, 3, 732
ga_generation_55_nn_25.keras, 2, 676
ga_generation_54_nn_27.keras, 3, 699
ga_generation_55_nn_10.keras, 0, 560
ga_generation_55_nn_9.keras, 4, 740
ga_generation_55_nn_12.keras, 5, 722
ga_generation_53_nn_12.keras, 1, 544
ga_generation_55_nn_22.keras, 1, 655
ga_generation_55_nn_30.keras, 0, 604
ga_generation_53_nn_16.keras, 1, 548
ga_generation_55_nn_13.keras, 0, 597
ga_generation_54_nn_16.keras, 6, 732
ga_generation_55_nn_29.keras, 4, 685
ga_generation_55_nn_17.keras, 4, 712
ga_generation_54_nn_15.keras, 5, 754
ga_generation_55_nn_21.keras, 1, 547
ga_generation_55_nn_18.keras, 2, 661
ga_generation_55_nn_29.keras, 0, 606
ga_generation_56_nn_15.keras, 2, 591
ga_generation_55_nn_19.keras, 6, 816
ga_generation_56_nn_16.keras, 5, 853
ga_generation_56_nn_31.keras, 1, 591
ga_generation_56_nn_11.keras, 2, 589
ga_generation_56_nn_25.keras, 3, 737
ga_generation_56_nn_19.keras, 0, 452
ga_generation_56_nn_26.keras, 5, 688
ga_generation_56_nn_22.keras, 2, 645
ga_generation_56_nn_28.keras, 3, 641
ga_generation_56_nn_32.keras, 0, 516
ga_generation_56_nn_9.keras, 3, 636
ga_generation_56_nn_17.keras, 3, 716
ga_generation_56_nn_30.keras, 3, 664
ga_generation_56_nn_10.keras, 1, 666
ga_generation_56_nn_24.keras, 2, 697
ga_generation_56_nn_27.keras, 2, 504
ga_generation_56_nn_23.keras, 1, 683
ga_generation_56_nn_18.keras, 2, 560
ga_generation_54_nn_16.keras, 5, 748
ga_generation_55_nn_11.keras, 1, 490
